gene	chr	pos	fdr
GH_D01G0398	D01	3832043	0.736124617384567
GH_D01G0401	D01	3870730	0.781693184252042
GH_D01G0402	D01	3880519	0.717050179571757
GH_D01G0404	D01	3925431	0.779112326849126
GH_D01G0405	D01	3949349	0.734087693170062
GH_D01G0406	D01	3959277	0.753979385867867
GH_D01G0418	D01	4119315	0.624576478203833
GH_D01G0420	D01	4138669	0.67703487640035
GH_D01G0423	D01	4228066	0.617853592088904
GH_D01G0428	D01	4317548	0.657854051122892
GH_D01G0429	D01	4321516	0.744341413521325
GH_D01G0459	D01	4748112	0.570705694423314
GH_D01G0460	D01	4752100	0.222004714714724
GH_D01G0463	D01	4785020	0.698509345664788
GH_D01G0464	D01	4801874	0.697234620133372
GH_D01G0468	D01	4915890	0.751270906387528
GH_D01G0469	D01	4927409	0.758966748615268
GH_D01G0470	D01	4933163	0.746719504219473
GH_D01G0472	D01	4956855	0.697323518723001
GH_D01G0474	D01	4997475	0.558052333469958
GH_D01G0476	D01	5033535	0.494147545173578
GH_D01G0477	D01	5035569	0.712324534661404
GH_D01G0478	D01	5036929	0.628495858107246
GH_D01G0485	D01	5109244	0.585980185544147
GH_D01G0529	D01	5874006	0.549857189864513
GH_D01G0598	D01	6702539	0.799049466314748
GH_D01G0606	D01	6752537	0.726155452183929
GH_D01G0607	D01	6774696	0.792667313884809
GH_D01G0608	D01	6917493	0.717984286017776
GH_D01G0611	D01	6948138	0.819080501873556
GH_D01G0615	D01	7004521	0.760387549729416
GH_D01G0638	D01	7432984	0.41065797511399
GH_D01G0655	D01	7617205	0.630871762929452
GH_D01G0656	D01	7638511	0.615114963102484
GH_D01G0669	D01	7838868	0.401548534531388
GH_D01G0678	D01	8032566	0.808389375299792
GH_D01G0682	D01	8063793	0.753968112222602
GH_D01G0684	D01	8157632	0.583588197757555
GH_D01G0685	D01	8170403	0.682846736777944
GH_D01G0686	D01	8213164	0.744136138465143
GH_D01G0688	D01	8230521	0.657260628870771
GH_D01G0690	D01	8273183	0.682380598570129
GH_D01G0698	D01	8671366	0.614553713213011
GH_D01G0811	D01	10509827	0.519391127305546
GH_D01G0812	D01	10520502	0.603869421306597
GH_D01G0828	D01	10703710	0.832311237658165
GH_D01G0833	D01	10787222	0.722611479944922
GH_D01G0972	D01	13606662	0.632339455462863
GH_D01G1026	D01	14995312	0.695043803266519
GH_D01G1027	D01	15000329	0.746606955182645
GH_D01G1050	D01	15373757	0.349693875439758
GH_D01G1051	D01	15379940	0.480420971180379
GH_D01G1091	D01	15975403	0.863768874465542
GH_D01G1107	D01	16309405	0.823224503190501
GH_D01G1108	D01	16315438	0.824169166941372
GH_D01G1109	D01	16356419	0.689069016407767
GH_D01G1118	D01	16538024	0.749662442915077
GH_D01G1119	D01	16547182	0.674697308409456
GH_D01G1125	D01	16669351	0.655935797738552
GH_D01G1132	D01	16821669	0.829610967466745
GH_D01G1133	D01	16883883	0.542223139576188
GH_D01G1209	D01	19063212	0.667023343460963
GH_D01G1313	D01	22978933	0.486229405388469
GH_D01G1421	D01	28467031	0.738914609346419
GH_D01G1423	D01	28515069	0.525221189757344
GH_D01G1424	D01	28588896	0.476049432439056
GH_D01G1498	D01	32568310	0.496455127860542
GH_D01G1502	D01	32881387	0.701530862179559
GH_D01G1547	D01	37596534	0.670293032628829
GH_D01G1570	D01	39654606	0.562197500014687
GH_D01G1578	D01	40018696	0.67885749248737
GH_D01G1581	D01	40064089	0.766533393677352
GH_D01G1597	D01	41566277	0.693453242093662
GH_D01G1601	D01	42089815	0.816269546479761
GH_D01G1603	D01	42172168	0.451188434140466
GH_D01G1621	D01	42897976	0.838300593176667
GH_D01G1670	D01	44687265	0.677789520472468
GH_D01G1690	D01	45601669	0.502364426119056
GH_D01G1694	D01	45724052	0.632644973510626
GH_D01G1707	D01	46337991	0.734107768433562
GH_D01G1715	D01	46834556	0.450155908899642
GH_D01G1717	D01	46892916	0.840751386609082
GH_D01G1719	D01	46954428	0.733059307307505
GH_D01G1729	D01	47535361	0.739186746955273
GH_D01G1731	D01	47936255	0.85886179840307
GH_D01G1740	D01	48533458	0.832982632989202
GH_D01G1777	D01	50291298	0.819173449380073
GH_D01G1898	D01	54688896	0.579574868897078
GH_D01G1899	D01	54693674	0.431997043625123
GH_D01G1993	D01	56937905	0.353933588816965
GH_D01G1995	D01	57025586	0.440937271799749
GH_D01G1996	D01	57062715	0.601732668850106
GH_D01G1997	D01	57065784	0.420438401521609
GH_D01G2015	D01	57332938	0.525582805577282
GH_D01G2033	D01	57620360	0.0861005223303858
GH_D01G2040	D01	57671651	0.436061891305135
GH_D01G2042	D01	57713996	0.787706432619032
GH_D01G2047	D01	57762895	0.710667662914062
GH_D01G2051	D01	57884167	0.69547113624629
GH_D01G2055	D01	57992820	0.374344031206765
GH_D01G2058	D01	58065935	0.199127721742496
GH_D01G2059	D01	58109036	0.392199380686746
GH_D01G2064	D01	58122443	0.10352062201693
GH_D01G2066	D01	58149437	0.113465082591536
GH_D01G2068	D01	58155430	0.460707301870482
GH_D01G2077	D01	58308028	0.447477538715049
GH_D01G2090	D01	58480110	0.303939958337774
GH_D01G2107	D01	58833647	0.348641288993703
GH_D01G2108	D01	58876932	0.392188638738118
GH_D01G2109	D01	58879749	0.713177817486015
GH_D01G2110	D01	58893829	0.353099551364379
GH_D01G2113	D01	58926670	0.469725655955589
GH_D01G2117	D01	59035221	0.603529395060466
GH_D01G2119	D01	59127708	0.65111281719136
GH_D01G2120	D01	59129573	0.396575438092347
GH_D01G2129	D01	59234639	0.470545789486249
GH_D01G2131	D01	59298586	0.511732700435717
GH_D01G2137	D01	59326176	0.687325381757862
GH_D01G2139	D01	59347799	0.436500726441377
GH_D01G2140	D01	59376883	0.423249312721375
GH_D01G2147	D01	59427165	0.439170587291791
GH_D01G2148	D01	59449534	0.424882085114645
GH_D01G2149	D01	59461211	0.245724243216307
GH_D01G2156	D01	59539154	0.366451636961128
GH_D01G2159	D01	59624631	0.239047797974859
GH_D01G2164	D01	59674392	0.41194256932107
GH_D01G2173	D01	59776644	0.332110378748323
GH_D01G2175	D01	59888240	0.40246663594371
GH_D01G2179	D01	59979168	0.389640131715887
GH_D01G2188	D01	60075383	0.595187040263109
GH_D01G2211	D01	60548220	0.511760856408659
GH_D01G2215	D01	60629605	0.404074972658429
GH_D01G2217	D01	60649305	0.7429404378285
GH_D01G2235	D01	60885742	0.698802132969852
GH_D01G2239	D01	60929081	0.764923706165216
GH_D01G2259	D01	61189192	0.668195831571451
GH_D01G2275	D01	61448767	0.525134771475792
GH_D01G2279	D01	61488169	0.451667491263806
GH_D01G2345	D01	62515704	0.689254151176725
GH_D01G2418	D01	63278251	0.785702065628642
GH_D01G2427	D01	63375237	0.739898447063093
GH_D01G2430	D01	63397908	0.770030216357908
GH_D01G2447	D01	63553652	0.648641478371343
GH_D01G2469	D01	63745423	0.361328322021549
GH_D01G2556	D01	64476254	0.668081599690969
GH_D01G2564	D01	64520056	0.593884222625607
GH_D01G2565	D01	64523998	0.700089516365632
GH_D01G2569	D01	64547291	0.68596385156175
GH_D01G2574	D01	64569744	0.756674757468304
GH_D01G2579	D01	64632445	0.679339869354582
GH_D01G2583	D01	64678768	0.748350463077589
GH_D01G2585	D01	64686513	0.647162259564378
GH_D02G0018	D02	135986	0.809805852601889
GH_D02G0031	D02	206018	0.784978346568134
GH_D02G0042	D02	286991	0.540997096719521
GH_D02G0044	D02	305628	0.72200027084108
GH_D02G0051	D02	371225	0.310731442842317
GH_D02G0059	D02	449235	0.431542580557075
GH_D02G0064	D02	509458	0.492328417631489
GH_D02G0069	D02	544681	0.455458391421641
GH_D02G0081	D02	652389	0.65030133493143
GH_D02G0083	D02	669185	0.559080084113879
GH_D02G0085	D02	680358	0.640868368570019
GH_D02G0093	D02	757183	0.705760178840111
GH_D02G0094	D02	762407	0.608253358016165
GH_D02G0100	D02	820720	0.082939363256465
GH_D02G0101	D02	830262	0.0852579811162766
GH_D02G0102	D02	841174	0.093756976576744
GH_D02G0109	D02	904249	0.579825415201906
GH_D02G0114	D02	932573	0.400216698859114
GH_D02G0115	D02	943353	0.345330636392679
GH_D02G0118	D02	966720	0.343552120089832
GH_D02G0119	D02	979694	0.383840614210662
GH_D02G0120	D02	1131324	0.37704870468577
GH_D02G0122	D02	1136921	0.294695627094805
GH_D02G0123	D02	1177195	0.282104193337945
GH_D02G0124	D02	1213964	0.273470657390486
GH_D02G0125	D02	1219007	0.390949745823693
GH_D02G0126	D02	1238484	0.372257914400761
GH_D02G0134	D02	1312937	0.545087501381802
GH_D02G0138	D02	1338099	0.66328117908038
GH_D02G0141	D02	1356559	0.362809031221752
GH_D02G0146	D02	1407996	0.375633369763619
GH_D02G0154	D02	1557033	0.523813116793259
GH_D02G0155	D02	1562978	0.566416441858349
GH_D02G0156	D02	1579557	0.455113231869147
GH_D02G0157	D02	1605841	0.622139370104412
GH_D02G0158	D02	1614964	0.712758195946936
GH_D02G0159	D02	1629107	0.665152546793604
GH_D02G0161	D02	1660473	0.699200084640073
GH_D02G0162	D02	1682282	0.694724176610747
GH_D02G0198	D02	2151688	0.796664799733109
GH_D02G0199	D02	2154197	0.68878388514092
GH_D02G0201	D02	2180572	0.550212491922873
GH_D02G0202	D02	2257171	0.686338955357167
GH_D02G0204	D02	2289234	0.673223635244921
GH_D02G0206	D02	2306384	0.684047816007767
GH_D02G0207	D02	2310394	0.466703712814748
GH_D02G0212	D02	2348006	0.52325391519898
GH_D02G0213	D02	2364158	0.514241067146538
GH_D02G0217	D02	2436565	0.556008414232684
GH_D02G0219	D02	2459767	0.63813604847558
GH_D02G0222	D02	2472627	0.618424588414735
GH_D02G0224	D02	2486825	0.682721186641338
GH_D02G0225	D02	2490567	0.64660022485325
GH_D02G0227	D02	2500817	0.824343926135281
GH_D02G0236	D02	2582782	0.223448065332684
GH_D02G0239	D02	2635314	0.228563753078486
GH_D02G0254	D02	2764190	0.543227766259605
GH_D02G0262	D02	2834439	0.474776679787609
GH_D02G0265	D02	2946116	0.774332601150578
GH_D02G0266	D02	3360867	0.316146762246696
GH_D02G0267	D02	3366215	0.281765994462642
GH_D02G0268	D02	3373148	0.24152117148259
GH_D02G0269	D02	3380369	0.174791777536116
GH_D02G0272	D02	3397418	0.602049775121586
GH_D02G0274	D02	3410738	0.794409732654687
GH_D02G0275	D02	3445022	0.231170275032926
GH_D02G0277	D02	3454295	0.457389126473201
GH_D02G0278	D02	3504527	0.424802308071368
GH_D02G0279	D02	3580632	0.24152117148259
GH_D02G0280	D02	3586923	0.538016327262298
GH_D02G0284	D02	3721116	0.410029832610652
GH_D02G0288	D02	3757936	0.0502908665119034
GH_D02G0289	D02	3768764	0.164352468624687
GH_D02G0290	D02	3770203	0.332448944175785
GH_D02G0297	D02	3873776	0.501029155768706
GH_D02G0303	D02	3923955	0.421943292251358
GH_D02G0304	D02	3930588	0.501029155768706
GH_D02G0306	D02	3949335	0.473924459745962
GH_D02G0309	D02	3973915	0.196175386035289
GH_D02G0310	D02	3981747	0.699964763769454
GH_D02G0311	D02	3997926	0.221513627452356
GH_D02G0315	D02	4040178	0.595008604385722
GH_D02G0316	D02	4044197	0.364230298496141
GH_D02G0319	D02	4088009	0.0899873359200099
GH_D02G0320	D02	4096549	0.30081006602524
GH_D02G0321	D02	4100838	0.598419485409477
GH_D02G0352	D02	4422277	0.566140257676215
GH_D02G0353	D02	4433356	0.528902279678854
GH_D02G0359	D02	4505513	0.531686732711694
GH_D02G0367	D02	4598996	0.790365295486398
GH_D02G0376	D02	4649587	0.737042134707758
GH_D02G0377	D02	4665800	0.654428172816863
GH_D02G0451	D02	5662061	0.79641384074807
GH_D02G0475	D02	5987974	0.82139284137575
GH_D02G0479	D02	6043478	0.712675783895347
GH_D02G0496	D02	6208334	0.487887140876229
GH_D02G0500	D02	6249361	0.391887606840958
GH_D02G0509	D02	6492412	0.679459438880953
GH_D02G0526	D02	6748405	0.528103857521948
GH_D02G0530	D02	6763666	0.425748096692948
GH_D02G0531	D02	6765974	0.441986066288509
GH_D02G0543	D02	6967752	0.691305012287343
GH_D02G0549	D02	7015972	0.427222318782442
GH_D02G0577	D02	7417272	0.312009471346522
GH_D02G0633	D02	8173770	0.480083144267678
GH_D02G0645	D02	8446778	0.499512052237231
GH_D02G0646	D02	8469252	0.1832212138766
GH_D02G0667	D02	8881455	0.399182541164208
GH_D02G0703	D02	9586097	0.770333089130005
GH_D02G0706	D02	9681122	0.741213735433536
GH_D02G0709	D02	9695600	0.684585695408249
GH_D02G0712	D02	9814893	0.637043397950933
GH_D02G0722	D02	10100525	0.490103419797048
GH_D02G0728	D02	10362371	0.364544075954722
GH_D02G0729	D02	10369952	0.795543777385997
GH_D02G0732	D02	10480801	0.518636335307832
GH_D02G0734	D02	10530930	0.463608579980231
GH_D02G0757	D02	10924278	0.537668480824764
GH_D02G0760	D02	10936803	0.557777058110275
GH_D02G0764	D02	11084904	0.608068546962276
GH_D02G0778	D02	11647488	0.366317081582613
GH_D02G0808	D02	12498964	0.451267586674602
GH_D02G0836	D02	13217379	0.320597715573691
GH_D02G0842	D02	13475859	0.700154044861901
GH_D02G0844	D02	13642560	0.523270760454312
GH_D02G0886	D02	15613678	0.675362649621879
GH_D02G0893	D02	15824353	0.42106129605675
GH_D02G0926	D02	17572192	0.68977682078233
GH_D02G0933	D02	18486121	0.688585376686225
GH_D02G0935	D02	18535399	0.548126313755892
GH_D02G0940	D02	18780090	0.737051212251779
GH_D02G0946	D02	18895758	0.695628059190249
GH_D02G0953	D02	19363357	0.734813635032454
GH_D02G0979	D02	20609604	0.723636209862179
GH_D02G0980	D02	20611379	0.720234124181921
GH_D02G0982	D02	20762030	0.465261323869969
GH_D02G0983	D02	20800769	0.535412527906664
GH_D02G0984	D02	20806995	0.426349751189277
GH_D02G0991	D02	21155537	0.551325257458902
GH_D02G0993	D02	21253933	0.523583726104496
GH_D02G1001	D02	22164803	0.450429618873951
GH_D02G1128	D02	28230904	0.661679284535707
GH_D02G1218	D02	35343471	0.388893166012704
GH_D02G1242	D02	37025836	0.395269791424495
GH_D02G1253	D02	37401650	0.728633579998615
GH_D02G1255	D02	37522021	0.393359592190411
GH_D02G1422	D02	45122592	0.634357438047118
GH_D02G1462	D02	46748510	0.264360996012817
GH_D02G1513	D02	49146547	0.100528627402712
GH_D02G1542	D02	51355833	0.701856934491969
GH_D02G1559	D02	52027936	0.272557145915633
GH_D02G1561	D02	52079433	0.644922478300107
GH_D02G1567	D02	52380355	0.737471656622886
GH_D02G1582	D02	52913300	0.541316275433317
GH_D02G1586	D02	53060329	0.661540041907615
GH_D02G1589	D02	53199738	0.693744659653697
GH_D02G1590	D02	53213852	0.721987948742492
GH_D02G1600	D02	53458224	0.326709545194768
GH_D02G1605	D02	53574173	0.537785722681704
GH_D02G1644	D02	55334170	0.656714674363502
GH_D02G1654	D02	55612014	0.673730880056313
GH_D02G1655	D02	55617315	0.760114898324365
GH_D02G1657	D02	55635098	0.553852915861748
GH_D02G1659	D02	55738237	0.767296866027866
GH_D02G1665	D02	55860456	0.786321268101278
GH_D02G1686	D02	56299288	0.705911474739461
GH_D02G1700	D02	56816536	0.454601442605878
GH_D02G1707	D02	57267603	0.731311069961471
GH_D02G1719	D02	57671459	0.52639479870166
GH_D02G1720	D02	57675050	0.67899840664031
GH_D02G1733	D02	57976137	0.478688192982647
GH_D02G1738	D02	58166091	0.689855363900094
GH_D02G1741	D02	58226514	0.731693854772796
GH_D02G1743	D02	58244154	0.723633056818141
GH_D02G1749	D02	58518693	0.702530929103134
GH_D02G1754	D02	58653967	0.742621469009869
GH_D02G1757	D02	58826586	0.753944521495862
GH_D02G1760	D02	58920657	0.470088101492365
GH_D02G1765	D02	58975059	0.497122122705336
GH_D02G1767	D02	58981051	0.635683373450593
GH_D02G1772	D02	59135097	0.501030045687897
GH_D02G1775	D02	59186875	0.582414831357652
GH_D02G1776	D02	59204757	0.734646271122034
GH_D02G1778	D02	59219850	0.774339294649651
GH_D02G1785	D02	59394235	0.459045291964664
GH_D02G1797	D02	60022631	0.487611895485742
GH_D02G1832	D02	60753485	0.793148325447617
GH_D02G1847	D02	61258819	0.638714945901616
GH_D02G1854	D02	61531356	0.467135196822992
GH_D02G1855	D02	61557786	0.383810558108479
GH_D02G1857	D02	61588057	0.413498924782286
GH_D02G1877	D02	61994262	0.47075980024131
GH_D02G1879	D02	62023820	0.736991892330804
GH_D02G1880	D02	62027868	0.194082854921797
GH_D02G1883	D02	62061813	0.421259094549497
GH_D02G1887	D02	62153577	0.503535169671599
GH_D02G1892	D02	62315256	0.681040441047159
GH_D02G1963	D02	63386474	0.321343243994312
GH_D02G2019	D02	64245423	0.744534042445525
GH_D02G2041	D02	64587321	0.556550067579796
GH_D02G2046	D02	64675110	0.624498720392698
GH_D02G2059	D02	64813291	0.519383140276728
GH_D02G2060	D02	64819271	0.48099196863157
GH_D02G2063	D02	64863575	0.204457578573272
GH_D02G2070	D02	65024500	0.697472801585374
GH_D02G2071	D02	65043997	0.59608572281519
GH_D02G2078	D02	65099746	0.511724245851438
GH_D02G2106	D02	65449597	0.22079245871324
GH_D02G2108	D02	65459992	0.710733115556319
GH_D02G2161	D02	66105561	0.614787116027381
GH_D02G2163	D02	66113677	0.477382764655695
GH_D02G2188	D02	66405726	0.794837238412582
GH_D02G2189	D02	66407468	0.802359486417919
GH_D02G2216	D02	66790276	0.699823019425329
GH_D02G2218	D02	66798231	0.71353797122106
GH_D02G2219	D02	66805506	0.771876562952822
GH_D02G2227	D02	66910467	0.423084107020925
GH_D02G2235	D02	66977006	0.261138198390929
GH_D02G2238	D02	67003469	0.402287313788078
GH_D02G2258	D02	67179221	0.438988167872279
GH_D02G2261	D02	67188871	0.602209736176485
GH_D02G2265	D02	67239732	0.369705608115918
GH_D02G2271	D02	67287218	0.622713257766457
GH_D02G2282	D02	67359293	0.611350832044391
GH_D02G2283	D02	67367110	0.523657588848985
GH_D02G2313	D02	67625199	0.569398991061736
GH_D02G2370	D02	68119972	0.227983158060821
GH_D02G2380	D02	68207909	0.376790288307563
GH_D02G2382	D02	68224307	0.372136383608374
GH_D02G2455	D02	68800951	0.464380585104381
GH_D02G2468	D02	68905532	0.484869870980949
GH_D02G2501	D02	69084214	0.611583251672638
GH_D02G2502	D02	69089479	0.693746609411278
GH_D02G2503	D02	69098353	0.47767224177578
GH_D02G2535	D02	69303015	0.72159388547879
GH_D02G2557	D02	69397376	0.626866914911103
GH_D02G2559	D02	69415173	0.676001741893467
GH_D02G2589	D02	69573127	0.688828155728543
GH_D02G2590	D02	69577717	0.504421876443269
GH_D02G2607	D02	69684294	0.741786344448978
GH_D02G2612	D02	69717606	0.539166249264956
GH_D02G2614	D02	69733235	0.316133811589492
GH_D02G2616	D02	69760169	0.71657962108823
GH_D02G2617	D02	69763984	0.692536232449602
GH_D02G2618	D02	69767539	0.527191335138789
GH_D03G0007	D03	92277	0.607782171188591
GH_D03G0030	D03	210067	0.625225685574751
GH_D03G0064	D03	424120	0.596847268483464
GH_D03G0081	D03	544642	0.42342186449807
GH_D03G0085	D03	578156	0.66317835862255
GH_D03G0106	D03	739974	0.707776158204216
GH_D03G0124	D03	884720	0.642266771906544
GH_D03G0144	D03	1028954	0.735213570937158
GH_D03G0149	D03	1065781	0.782679682794682
GH_D03G0152	D03	1115025	0.566700692018495
GH_D03G0161	D03	1191457	0.487403703048147
GH_D03G0166	D03	1224150	0.691756861216223
GH_D03G0169	D03	1253161	0.728077530264119
GH_D03G0182	D03	1518102	0.32135791749854
GH_D03G0183	D03	1524890	0.352988250501134
GH_D03G0233	D03	2165327	0.542771468165763
GH_D03G0260	D03	2482106	0.153677158833727
GH_D03G0319	D03	3298468	0.643241296484146
GH_D03G0324	D03	3357801	0.66597853224406
GH_D03G0326	D03	3396055	0.639850704782839
GH_D03G0334	D03	3543448	0.643332301237905
GH_D03G0383	D03	4351223	0.590912849103856
GH_D03G0388	D03	4678212	0.64215911766381
GH_D03G0407	D03	4898820	0.538348333758876
GH_D03G0408	D03	4902216	0.580577387951296
GH_D03G0420	D03	5254722	0.667572543490012
GH_D03G0456	D03	6073566	0.485989831674132
GH_D03G0457	D03	6077943	0.536094254083384
GH_D03G0484	D03	6599786	0.736462775718815
GH_D03G0487	D03	6751365	0.699808179574938
GH_D03G0645	D03	12482634	0.61634576970806
GH_D03G0659	D03	15047583	0.279471964796303
GH_D03G0711	D03	19433301	0.285263937848237
GH_D03G0791	D03	23592174	0.73357756119077
GH_D03G0833	D03	26194750	0.757662292787683
GH_D03G0912	D03	32642006	0.627429160502083
GH_D03G0945	D03	33500949	0.820109809595916
GH_D03G0976	D03	34553541	0.622401579163081
GH_D03G0980	D03	34819743	0.646451570731872
GH_D03G1003	D03	35558560	0.724343660236352
GH_D03G1284	D03	43301200	0.218205072749703
GH_D03G1328	D03	44448179	0.156575415199183
GH_D03G1329	D03	44477963	0.358091096269173
GH_D03G1331	D03	44493318	0.133194095762952
GH_D03G1369	D03	45258940	0.444718787572907
GH_D03G1408	D03	45969611	0.699928663494578
GH_D03G1413	D03	46002079	0.751672287537537
GH_D03G1419	D03	46178292	0.84328946384711
GH_D03G1422	D03	46198955	0.824175304810643
GH_D03G1426	D03	46249829	0.809658422477668
GH_D03G1428	D03	46254831	0.824175304810643
GH_D03G1446	D03	46683199	0.566035214047721
GH_D03G1579	D03	48978080	0.483988359482876
GH_D03G1580	D03	48984751	0.7114506082808
GH_D03G1583	D03	49032446	0.212964378390504
GH_D03G1584	D03	49036041	0.707767959075186
GH_D03G1608	D03	49428641	0.35363813257892
GH_D03G1622	D03	49611902	0.569607681401625
GH_D03G1631	D03	49710452	0.56292635104626
GH_D03G1633	D03	49720850	0.59889606802636
GH_D03G1634	D03	49727701	0.354372022224064
GH_D03G1638	D03	49807534	0.650133145288953
GH_D03G1647	D03	49929736	0.668731325712246
GH_D03G1661	D03	50137635	0.75508350980413
GH_D03G1663	D03	50160167	0.671643968731595
GH_D03G1688	D03	50497076	0.592089322613782
GH_D03G1701	D03	50575784	0.698816212550191
GH_D03G1734	D03	50892288	0.574823684595005
GH_D03G1794	D03	51585475	0.76128911962432
GH_D03G1795	D03	51597375	0.384835977920092
GH_D03G1800	D03	51677037	0.762062271927313
GH_D03G1804	D03	51686295	0.728417007083025
GH_D03G1805	D03	51689275	0.778782722307225
GH_D03G1818	D03	51822565	0.41399475739876
GH_D03G1824	D03	51997908	0.384120108179438
GH_D03G1833	D03	52107172	0.735361541669624
GH_D03G1837	D03	52153799	0.718938098478692
GH_D03G1839	D03	52164346	0.61994400822453
GH_D03G1843	D03	52652012	0.729213986689737
GH_D03G1844	D03	52669163	0.729743364968684
GH_D03G1845	D03	52686361	0.70918360569082
GH_D03G1891	D03	53196931	0.854298795527599
GH_D03G1915	D03	53473526	0.588695888607932
GH_D03G1922	D03	53529467	0.698392052728696
GH_D04G0006	D04	155395	0.632791453657598
GH_D04G0007	D04	161840	0.598304599841129
GH_D04G0013	D04	237881	0.590759779482855
GH_D04G0027	D04	499216	0.428552402343664
GH_D04G0029	D04	519407	0.494679686140062
GH_D04G0031	D04	529772	0.669614871967504
GH_D04G0032	D04	532997	0.634058416493784
GH_D04G0039	D04	602255	0.193993994632988
GH_D04G0040	D04	604214	0.279586115240421
GH_D04G0073	D04	993343	0.565862226356098
GH_D04G0074	D04	1004300	0.699493577578153
GH_D04G0120	D04	1535924	0.518857841171304
GH_D04G0121	D04	1562350	0.549711285755443
GH_D04G0149	D04	1885979	0.39503486891917
GH_D04G0155	D04	1981118	0.518829532708037
GH_D04G0160	D04	2032224	0.728686398238582
GH_D04G0162	D04	2045743	0.660808399826829
GH_D04G0276	D04	3782603	0.625036999568186
GH_D04G0277	D04	3787713	0.459485682430544
GH_D04G0278	D04	3793743	0.694767238533368
GH_D04G0279	D04	3812254	0.454309292474139
GH_D04G0286	D04	3903740	0.724917573978746
GH_D04G0295	D04	4149765	0.732242332260931
GH_D04G0296	D04	4190002	0.694574764584138
GH_D04G0297	D04	4201750	0.652144493454098
GH_D04G0298	D04	4249669	0.738840644937657
GH_D04G0300	D04	4273564	0.775066089062335
GH_D04G0301	D04	4286649	0.746079655193958
GH_D04G0303	D04	4311333	0.786057482379374
GH_D04G0305	D04	4367109	0.852035290705206
GH_D04G0307	D04	4379271	0.840187088730685
GH_D04G0309	D04	4412859	0.755248991525372
GH_D04G0318	D04	4500017	0.675378349326531
GH_D04G0322	D04	4688491	0.612807184335258
GH_D04G0324	D04	4707890	0.691801617882694
GH_D04G0334	D04	4840846	0.482223445154111
GH_D04G0404	D04	5979775	0.642510945206554
GH_D04G0413	D04	6094992	0.477175707399409
GH_D04G0432	D04	6404743	0.664124732365805
GH_D04G0454	D04	6839230	0.398681874980424
GH_D04G0455	D04	6842135	0.265008609507401
GH_D04G0463	D04	6935256	0.568683871656995
GH_D04G0466	D04	6986727	0.489906078590994
GH_D04G0469	D04	7025094	0.399727089079965
GH_D04G0476	D04	7081036	0.740801816205214
GH_D04G0520	D04	8139192	0.474835632091183
GH_D04G0574	D04	9359131	0.679104278261582
GH_D04G0578	D04	9420569	0.724789627563159
GH_D04G0581	D04	9484395	0.722152714306832
GH_D04G0658	D04	11048120	0.573066689117186
GH_D04G1140	D04	36892263	0.373340547769682
GH_D04G1176	D04	38828902	0.671141576323327
GH_D04G1215	D04	40455204	0.305121382605343
GH_D04G1327	D04	43677376	0.572523716743579
GH_D04G1328	D04	43687366	0.719964343972266
GH_D04G1332	D04	43875759	0.225000281548917
GH_D04G1340	D04	44193277	0.217013659814568
GH_D04G1397	D04	45931626	0.169958896498621
GH_D04G1399	D04	46079831	0.195261640749593
GH_D04G1426	D04	47062984	0.447631792225984
GH_D04G1431	D04	47235850	0.335420992737885
GH_D04G1444	D04	47544519	0.21372144369382
GH_D04G1517	D04	49132920	0.684581879063651
GH_D04G1526	D04	49561207	0.813019538109948
GH_D04G1529	D04	49625090	0.785680786140512
GH_D04G1579	D04	50881160	0.0991784569151937
GH_D04G1580	D04	50888504	0.134809456132392
GH_D04G1614	D04	51350659	0.315214560495132
GH_D04G1676	D04	52414322	0.264447788857312
GH_D04G1680	D04	52489918	0.093594960091602
GH_D04G1681	D04	52513236	0.267873051950954
GH_D04G1701	D04	52701904	0.41601984965509
GH_D04G1748	D04	53247424	0.606200523638657
GH_D04G1749	D04	53258473	0.748811907677956
GH_D04G1759	D04	53332453	0.353888902548217
GH_D04G1804	D04	53821655	0.449108429441107
GH_D04G1806	D04	53874331	0.497019259929275
GH_D04G1821	D04	54064394	0.701559018310011
GH_D04G1822	D04	54084767	0.455094834031894
GH_D04G1832	D04	54203487	0.471995943561901
GH_D04G1844	D04	54281720	0.705711377362685
GH_D04G1853	D04	54368182	0.655828366671845
GH_D04G1942	D04	55038407	0.512458359946173
GH_D04G1954	D04	55137746	0.387017433410423
GH_D04G1961	D04	55204440	0.265457612963068
GH_D04G1971	D04	55345374	0.586581201844319
GH_D04G1978	D04	55396155	0.679137910380732
GH_D04G1979	D04	55398612	0.600675007770636
GH_D04G1988	D04	55450633	0.790851291874863
GH_D04G1997	D04	55568103	0.688641209484032
GH_D04G2015	D04	55740970	0.577622679337685
GH_D04G2029	D04	55896814	0.692813697748831
GH_D04G2055	D04	56410899	0.689343601896889
GH_D04G2061	D04	56448225	0.662594634670663
GH_D04G2076	D04	56558689	0.650362964634811
GH_D05G0042	D05	442947	0.654124567947846
GH_D05G0051	D05	517212	0.688292539600017
GH_D05G0063	D05	626724	0.551508620493188
GH_D05G0064	D05	635418	0.685903871017321
GH_D05G0070	D05	658820	0.570714752386092
GH_D05G0078	D05	735204	0.571646563882749
GH_D05G0082	D05	754581	0.792222403217343
GH_D05G0083	D05	771484	0.767430544058786
